UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,Health_Class,Power_W,Temp_Delta,Wear_Torque,Type_encoded
5527,L52706,L,302.5,311.9,1520,44.9,94,0,No Failure,Normal,7146.91384740654,9.399999999999975,4220.599999999999,1
5528,M20387,M,302.5,311.9,1532,38.8,96,0,No Failure,Normal,6224.709795920767,9.399999999999975,3724.8,2
5529,L52708,L,302.4,311.8,1384,50.9,99,0,No Failure,Normal,7377.045981257504,9.400000000000034,5039.099999999999,1
5530,M20389,M,302.4,311.8,1539,39.9,101,0,No Failure,Normal,6430.43175485334,9.400000000000034,4029.9,2
5531,M20390,M,302.3,311.8,1355,50.1,104,0,No Failure,Normal,7108.952936175663,9.5,5210.400000000001,2
5532,M20391,M,302.3,311.7,1504,37.3,107,0,No Failure,Normal,5874.694486408817,9.399999999999975,3991.1,2
5533,L52712,L,302.4,311.8,1476,46.6,110,0,No Failure,Normal,7202.792308738392,9.400000000000034,5126.0,1
5534,L52713,L,302.4,311.7,1721,26.9,112,0,No Failure,Normal,4847.990591289137,9.300000000000011,3012.8,1
5535,M20394,M,302.3,311.7,1494,37.1,114,0,No Failure,Normal,5804.343754919431,9.399999999999975,4229.400000000001,2
5536,L52715,L,302.3,311.7,1465,43.5,117,0,No Failure,Normal,6673.528194388118,9.399999999999975,5089.5,1
5537,M20396,M,302.3,311.8,1363,54.0,119,1,No Failure,Normal,7707.5834163171985,9.5,6426.0,2
5538,L52717,L,302.4,311.8,1648,30.0,122,0,No Failure,Normal,5177.344693115979,9.400000000000034,3660.0,1
5539,M20398,M,302.3,311.8,1879,23.0,124,0,No Failure,Normal,4525.673657006336,9.5,2852.0,2
5540,H34953,H,302.3,311.7,1482,39.0,127,0,No Failure,Normal,6052.592406406096,9.399999999999975,4953.0,0
5541,L52720,L,302.4,311.8,1493,38.4,132,0,No Failure,Normal,6003.709224716238,9.400000000000034,5068.8,1
5542,L52721,L,302.4,311.8,1433,42.2,134,0,No Failure,Normal,6332.675863449138,9.400000000000034,5654.8,1
5543,L52722,L,302.3,311.7,1400,41.6,136,0,No Failure,Normal,6098.878538168985,9.399999999999975,5657.6,1
5544,L52723,L,302.4,311.8,1255,59.0,138,0,No Failure,Normal,7753.974267835208,9.400000000000034,8142.0,1
5545,L52724,L,302.2,311.7,1471,45.6,140,0,No Failure,Normal,7024.349846014491,9.5,6384.0,1
5546,H34959,H,302.2,311.6,1357,44.2,142,0,No Failure,Normal,6281.028080224121,9.400000000000034,6276.400000000001,0
5547,L52726,L,302.3,311.7,1453,41.2,147,0,No Failure,Normal,6268.901532581265,9.399999999999975,6056.400000000001,1
5548,M20407,M,302.3,311.7,1540,28.9,149,0,No Failure,Normal,4660.657421355578,9.399999999999975,4306.099999999999,2
5549,L52728,L,302.3,311.8,1605,35.2,152,0,No Failure,Normal,5916.247285240299,9.5,5350.400000000001,1
5550,H34963,H,302.3,311.9,1374,52.4,154,0,No Failure,Normal,7539.571041203217,9.599999999999966,8069.599999999999,0
5551,M20410,M,302.3,311.9,1508,42.3,159,0,No Failure,Normal,6679.905627474905,9.599999999999966,6725.7,2
5552,H34965,H,302.4,311.9,1366,47.3,162,0,No Failure,Normal,6766.131873840433,9.5,7662.599999999999,0
5553,H34966,H,302.5,312.0,1579,35.7,167,0,No Failure,Normal,5903.084012021757,9.5,5961.900000000001,0
5554,L52733,L,302.5,311.9,1306,59.7,172,0,Random Failures,Early Warning,8164.8108111206575,9.399999999999975,10268.4,1
5555,M20414,M,302.5,312.0,1521,40.2,174,0,No Failure,Normal,6403.0056509875,9.5,6994.8,2
5556,L52735,L,302.5,312.0,1411,44.2,177,0,No Failure,Normal,6530.973191743726,9.5,7823.400000000001,1
5557,H34970,H,302.5,312.0,1357,42.0,179,0,No Failure,Normal,5968.397723289889,9.5,7518.0,0
5558,M20417,M,302.5,312.0,1436,43.5,184,0,No Failure,Normal,6541.424223304667,9.5,8004.0,2
5559,L52738,L,302.5,311.9,1553,40.1,187,0,No Failure,Normal,6521.454166003348,9.399999999999975,7498.7,1
5560,M20419,M,302.5,312.0,1451,43.2,189,0,No Failure,Normal,6564.169354116658,9.5,8164.8,2
5561,L52740,L,302.4,311.9,1541,37.9,192,0,No Failure,Normal,6116.042106033097,9.5,7276.799999999999,1
5562,M20421,M,302.3,311.7,1341,46.3,194,0,No Failure,Normal,6501.871571795971,9.399999999999975,8982.199999999999,2
5563,L52742,L,302.3,311.7,1648,32.1,197,0,No Failure,Normal,5539.758821634097,9.399999999999975,6323.700000000001,1
5564,M20423,M,302.3,311.7,1640,31.5,199,0,No Failure,Normal,5409.822549481624,9.399999999999975,6268.5,2
5565,L52744,L,302.4,311.8,1416,46.1,202,0,No Failure,Normal,6835.854286799104,9.400000000000034,9312.2,1
5566,L52745,L,302.4,311.9,1671,29.9,204,0,No Failure,Normal,5232.102653068049,9.5,6099.599999999999,1
5567,L52746,L,302.4,312.0,1457,45.5,206,0,No Failure,Normal,6942.239086025165,9.600000000000025,9373.0,1
5568,M20427,M,302.5,312.0,1445,54.8,0,0,No Failure,Normal,8292.338528905379,9.5,0.0,2
5569,L52748,L,302.5,312.1,1534,38.6,3,0,No Failure,Normal,6200.708028047343,9.600000000000025,115.8,1
5570,L52749,L,302.4,312.0,1508,36.9,5,0,No Failure,Normal,5827.151717584492,9.600000000000025,184.5,1
5571,M20430,M,302.4,312.1,1492,47.7,7,0,No Failure,Normal,7452.737420257995,9.700000000000044,333.90000000000003,2
5572,L52751,L,302.4,312.0,1562,37.9,10,0,No Failure,Normal,6199.388559132834,9.600000000000025,379.0,1
5573,L52752,L,302.4,312.0,1545,36.4,12,0,No Failure,Normal,5889.229588419426,9.600000000000025,436.8,1
5574,L52753,L,302.5,312.2,1738,25.3,14,0,No Failure,Normal,4604.674240268608,9.699999999999989,354.2,1
5575,L52754,L,302.4,312.0,1305,49.1,16,0,No Failure,Normal,6709.97066916976,9.600000000000025,785.6,1
5576,H34989,H,302.4,312.0,1477,39.7,18,0,No Failure,Normal,6140.441808975977,9.600000000000025,714.6,0
5577,H34990,H,302.4,312.0,1457,43.4,23,0,No Failure,Normal,6621.828051285542,9.600000000000025,998.2,0
5578,L52757,L,302.4,312.1,1455,40.4,28,0,No Failure,Normal,6155.63664544384,9.700000000000044,1131.2,1
5579,L52758,L,302.5,312.2,1574,38.7,30,0,No Failure,Normal,6378.878219407931,9.699999999999989,1161.0,1
5580,L52759,L,302.6,312.2,1695,27.1,32,0,No Failure,Normal,4810.249591544011,9.599999999999966,867.2,1
5581,M20440,M,302.6,312.2,1458,38.8,34,0,No Failure,Normal,5924.0384350212,9.599999999999966,1319.1999999999998,2
5582,M20441,M,302.5,312.1,1454,47.6,37,0,No Failure,Normal,7247.696139733701,9.600000000000025,1761.2,2
5583,L52762,L,302.5,312.0,2052,18.9,40,0,No Failure,Normal,4061.325318854741,9.5,756.0,1
5584,L52763,L,302.5,312.0,1673,29.9,42,0,No Failure,Normal,5238.364894424204,9.5,1255.8,1
5585,L52764,L,302.4,311.9,1578,29.9,44,0,No Failure,Normal,4940.908430006811,9.5,1315.6,1
5586,M20445,M,302.5,312.0,1642,29.1,46,0,No Failure,Normal,5003.740283078607,9.5,1338.6,2
5587,M20446,M,302.4,311.8,1557,31.5,49,0,No Failure,Normal,5136.032749721273,9.400000000000034,1543.5,2
5588,L52767,L,302.5,311.9,1481,42.9,52,0,No Failure,Normal,6653.359169552072,9.399999999999975,2230.8,1
5589,M20448,M,302.5,311.8,1566,37.6,54,0,No Failure,Normal,6166.066733053759,9.300000000000011,2030.4,2
5590,M20449,M,302.5,311.9,1298,57.5,57,0,No Failure,Normal,7815.758923355807,9.399999999999975,3277.5,2
5591,M20450,M,302.5,311.9,1340,59.4,60,0,No Failure,Normal,8335.27362850444,9.399999999999975,3564.0,2
5592,L52771,L,302.5,312.0,1574,33.8,63,0,No Failure,Normal,5571.216636072043,9.5,2129.4,1
5593,L52772,L,302.5,311.9,1437,46.7,65,0,No Failure,Normal,7027.522854594617,9.399999999999975,3035.5,1
5594,L52773,L,302.6,311.9,1354,48.0,67,0,No Failure,Normal,6805.946324736928,9.299999999999956,3216.0,1
5595,L52774,L,302.6,311.9,1598,35.5,69,0,No Failure,Normal,5940.646988183178,9.299999999999956,2449.5,1
5596,M20455,M,302.7,312.0,1944,21.4,71,0,No Failure,Normal,4356.509364586038,9.300000000000011,1519.4,2
5597,M20456,M,302.7,312.0,1538,36.7,74,0,No Failure,Normal,5910.864689827148,9.300000000000011,2715.8,2
5598,L52777,L,302.7,312.0,1501,37.0,77,0,No Failure,Normal,5815.821040080545,9.300000000000011,2849.0,1
5599,L52778,L,302.8,312.1,1441,52.1,79,0,No Failure,Normal,7861.95080733909,9.300000000000011,4115.900000000001,1
5600,M20459,M,302.7,312.0,1652,31.0,81,0,No Failure,Normal,5362.908099188016,9.300000000000011,2511.0,2
5601,L52780,L,302.8,312.1,1487,36.6,84,0,No Failure,Normal,5699.288896583387,9.300000000000011,3074.4,1
5602,L52781,L,302.9,312.2,1605,33.9,86,0,No Failure,Normal,5697.749516183128,9.300000000000011,2915.4,1
5603,L52782,L,302.9,312.1,1334,54.7,88,0,No Failure,Normal,7641.379587130549,9.200000000000044,4813.6,1
5604,L52783,L,302.9,312.2,1340,57.8,90,0,No Failure,Normal,8110.754473527888,9.300000000000011,5202.0,1
5605,L52784,L,302.9,312.2,1513,37.8,92,0,No Failure,Normal,5989.069402950509,9.300000000000011,3477.6,1
5606,L52785,L,302.9,312.2,1510,41.4,94,0,No Failure,Normal,6546.4507715504105,9.300000000000011,3891.6,1
5607,L52786,L,302.9,312.2,1729,23.6,96,0,No Failure,Normal,4273.026775804646,9.300000000000011,2265.6000000000004,1
5608,M20467,M,302.9,312.2,1745,25.5,98,0,No Failure,Normal,4659.767303437061,9.300000000000011,2499.0,2
5609,M20468,M,303.1,312.3,1623,31.6,101,0,No Failure,Normal,5370.741136870967,9.199999999999989,3191.6000000000004,2
5610,M20469,M,303.1,312.4,1378,50.1,104,0,No Failure,Normal,7229.621510000046,9.299999999999956,5210.400000000001,2
5611,L52790,L,303.1,312.4,1407,41.2,107,0,No Failure,Normal,6070.436652678486,9.299999999999956,4408.400000000001,1
5612,M20471,M,303.0,312.3,1674,29.5,109,0,No Failure,Normal,5171.375667074159,9.300000000000011,3215.5,2
5613,L52792,L,303.0,312.3,1486,42.4,112,0,No Failure,Normal,6598.014778971331,9.300000000000011,4748.8,1
5614,M20473,M,303.0,312.3,1483,38.8,114,0,No Failure,Normal,6025.61659748727,9.300000000000011,4423.2,2
5615,H35028,H,303.0,312.2,1624,28.8,117,0,No Failure,Normal,4897.868610652631,9.199999999999989,3369.6,0
5616,M20475,M,303.0,312.2,1257,71.3,122,1,Power Failure,Early Warning,9385.413804819898,9.199999999999989,8698.6,2
5617,L52796,L,303.0,312.3,1480,41.4,125,0,No Failure,Normal,6416.388835691792,9.300000000000011,5175.0,1
5618,L52797,L,303.1,312.4,1404,61.5,127,1,Power Failure,Early Warning,9042.131975562144,9.299999999999956,7810.5,1
5619,M20478,M,303.0,312.4,1645,29.6,129,0,No Failure,Normal,5099.014316286473,9.399999999999975,3818.4,2
5620,L52799,L,303.0,312.3,1932,21.9,132,0,No Failure,Normal,4430.7766149169,9.300000000000011,2890.8,1
5621,L52800,L,303.0,312.3,1533,38.5,134,0,No Failure,Normal,6180.612307039879,9.300000000000011,5159.0,1
5622,M20481,M,302.9,312.2,1292,54.4,136,0,No Failure,Normal,7360.207044634263,9.300000000000011,7398.4,2
5623,L52802,L,302.9,312.2,1571,40.6,139,0,No Failure,Normal,6679.298252895212,9.300000000000011,5643.400000000001,1
5624,L52803,L,302.9,312.3,1578,36.3,141,0,No Failure,Normal,5998.494180911279,9.400000000000034,5118.299999999999,1
5625,M20484,M,302.8,312.2,1469,36.9,143,0,No Failure,Normal,5676.4495179917885,9.399999999999975,5276.7,2
5626,L52805,L,302.7,312.1,1728,24.4,146,0,No Failure,Normal,4415.319979061239,9.400000000000034,3562.4,1
5627,H35040,H,302.7,312.1,1603,32.5,148,0,No Failure,Normal,5455.637442346475,9.400000000000034,4810.0,0
5628,L52807,L,302.7,312.1,1597,39.8,153,0,No Failure,Normal,6656.050467258646,9.400000000000034,6089.4,1
5629,L52808,L,302.7,312.1,1688,32.0,155,0,No Failure,Normal,5656.542292543542,9.400000000000034,4960.0,1
5630,L52809,L,302.7,312.2,1405,51.4,157,0,No Failure,Normal,7562.54655547647,9.5,8069.8,1
5631,M20490,M,302.8,312.2,1615,32.9,159,0,No Failure,Normal,5564.127108650442,9.399999999999975,5231.099999999999,2
5632,L52811,L,302.8,312.2,1515,36.8,162,0,No Failure,Normal,5838.335787431272,9.399999999999975,5961.599999999999,1
5633,L52812,L,302.7,312.2,1376,52.8,164,0,No Failure,Normal,7608.183424757617,9.5,8659.199999999999,1
5634,L52813,L,302.7,312.2,1447,47.5,166,0,No Failure,Normal,7197.650568762015,9.5,7885.0,1
5635,M20494,M,302.6,312.2,1353,56.5,168,0,No Failure,Normal,8005.24932024483,9.599999999999966,9492.0,2
5636,L52815,L,302.6,312.1,1502,47.3,171,0,No Failure,Normal,7439.77311457418,9.5,8088.299999999999,1
5637,L52816,L,302.6,312.0,1447,45.5,173,0,No Failure,Normal,6894.591597445719,9.399999999999975,7871.5,1
5638,M20497,M,302.5,312.0,1487,46.1,175,0,No Failure,Normal,7178.612517281262,9.5,8067.5,2
5639,L52818,L,302.6,312.1,1519,38.1,178,0,No Failure,Normal,6060.540635819678,9.5,6781.8,1
5640,L52819,L,302.6,312.1,1668,28.7,180,0,Random Failures,Early Warning,5013.102229186305,9.5,5166.0,1
5641,L52820,L,302.6,312.1,1420,51.6,182,0,No Failure,Normal,7673.025897127711,9.5,9391.2,1
5642,L52821,L,302.6,312.1,1473,37.3,184,0,No Failure,Normal,5753.607033563954,9.5,6863.2,1
5643,L52822,L,302.5,312.0,1495,38.8,186,0,No Failure,Normal,6074.374115470984,9.5,7216.799999999999,1
5644,L52823,L,302.5,312.0,1574,42.0,188,0,No Failure,Normal,6922.813571450467,9.5,7896.0,1
5645,L52824,L,302.5,312.0,1383,51.3,190,0,No Failure,Normal,7429.64671425411,9.5,9747.0,1
5646,M20505,M,302.5,312.0,1591,29.4,192,0,No Failure,Normal,4898.308433624134,9.5,5644.799999999999,2
5647,M20506,M,302.4,311.8,1644,37.2,195,0,No Failure,Normal,6404.32511990201,9.400000000000034,7254.000000000001,2
5648,H35061,H,302.5,311.8,2370,14.7,198,0,No Failure,Normal,3648.331548613826,9.300000000000011,2910.6,0
5649,L52828,L,302.5,311.9,1401,44.9,203,0,No Failure,Normal,6587.3857238266855,9.399999999999975,9114.7,1
5650,M20509,M,302.5,311.9,1414,51.6,205,0,No Failure,Normal,7640.604660942664,9.399999999999975,10578.0,2
5651,L52830,L,302.5,312.0,1456,46.3,208,0,No Failure,Normal,7059.4519079306,9.5,9630.4,1
5652,M20511,M,302.5,312.0,1447,45.7,210,0,No Failure,Normal,6924.89749457735,9.5,9597.0,2
5653,L52832,L,302.4,311.8,1727,26.5,213,0,No Failure,Normal,4792.551952928789,9.400000000000034,5644.5,1
5654,L52833,L,302.4,311.7,1495,36.8,215,0,No Failure,Normal,5761.262047663202,9.300000000000011,7911.999999999999,1
5655,L52834,L,302.3,311.6,1544,34.3,0,0,No Failure,Normal,5545.874455333085,9.300000000000011,0.0,1
5656,L52835,L,302.3,311.5,1387,47.3,2,0,No Failure,Normal,6870.15000660079,9.199999999999989,94.6,1
5657,M20516,M,302.3,311.5,1316,47.2,4,0,No Failure,Normal,6504.688533208691,9.199999999999989,188.8,2
5658,L52837,L,302.3,311.5,1794,26.1,7,0,No Failure,Normal,4903.334981869877,9.199999999999989,182.7,1
5659,M20518,M,302.2,311.4,1372,55.1,9,0,No Failure,Normal,7916.520271731944,9.199999999999989,495.9,2
5660,M20519,M,302.3,311.5,1674,30.0,12,0,No Failure,Normal,5259.026102109314,9.199999999999989,360.0,2
5661,L52840,L,302.2,311.4,1477,41.7,15,0,No Failure,Normal,6449.783965599452,9.199999999999989,625.5,1
5662,L52841,L,302.2,311.4,1397,53.0,17,0,No Failure,Normal,7753.555388814728,9.199999999999989,901.0,1
5663,L52842,L,302.2,311.5,1616,34.0,19,0,No Failure,Normal,5753.722225294586,9.300000000000011,646.0,1
5664,M20523,M,302.3,311.5,1530,42.3,21,0,No Failure,Normal,6777.35783158926,9.199999999999989,888.3,2
5665,M20524,M,302.2,311.4,1539,35.1,24,0,No Failure,Normal,5656.84597983339,9.199999999999989,842.4000000000001,2
5666,L52845,L,302.3,311.4,1845,21.9,27,0,No Failure,Normal,4231.254065487413,9.099999999999966,591.3,1
5667,L52846,L,302.2,311.4,1430,43.1,29,0,No Failure,Normal,6454.192667289991,9.199999999999989,1249.9,1
5668,L52847,L,302.2,311.4,2080,19.2,31,0,No Failure,Normal,4182.088140458732,9.199999999999989,595.1999999999999,1
5669,M20528,M,302.2,311.4,1432,45.3,33,0,No Failure,Normal,6793.128626710281,9.199999999999989,1494.9,2
5670,M20529,M,302.2,311.5,1479,39.5,36,0,No Failure,Normal,6117.780453968084,9.300000000000011,1422.0,2
5671,L52850,L,302.2,311.5,1424,45.2,39,0,No Failure,Normal,6740.266094325878,9.300000000000011,1762.8000000000002,1
5672,H35085,H,302.2,311.6,1534,37.2,41,0,No Failure,Normal,5975.811881952362,9.400000000000034,1525.2,0
5673,H35086,H,302.1,311.6,1701,26.2,46,0,No Failure,Normal,4666.961550613781,9.5,1205.2,0
5674,L52853,L,302.2,311.6,1462,50.0,51,0,No Failure,Normal,7655.01409924713,9.400000000000034,2550.0,1
5675,M20534,M,302.2,311.7,1393,42.5,53,0,No Failure,Normal,6199.671302471657,9.5,2252.5,2
5676,M20535,M,302.3,311.7,1453,42.5,56,0,No Failure,Normal,6466.70667802679,9.399999999999975,2380.0,2
5677,L52856,L,302.3,311.8,1565,37.8,59,0,No Failure,Normal,6194.906553613711,9.5,2230.2,1
5678,L52857,L,302.3,311.8,1281,51.7,61,0,No Failure,Normal,6935.348526138291,9.5,3153.7000000000003,1
5679,M20538,M,302.2,311.7,1584,36.2,63,0,No Failure,Normal,6004.714534365387,9.5,2280.6000000000004,2
5680,M20539,M,302.2,311.7,1466,49.0,66,0,No Failure,Normal,7522.43888926564,9.5,3234.0,2
5681,M20540,M,302.2,311.6,1386,50.5,69,0,No Failure,Normal,7329.649820090345,9.400000000000034,3484.5,2
5682,L52861,L,302.2,311.6,1383,44.3,72,0,No Failure,Normal,6415.854764940684,9.400000000000034,3189.6,1
5683,H35096,H,302.3,311.6,1441,53.9,74,0,No Failure,Normal,8133.572908168463,9.300000000000011,3988.6,0
5684,M20543,M,302.2,311.6,1592,37.7,79,0,No Failure,Normal,6285.112150673788,9.400000000000034,2978.3,2
5685,H35098,H,302.2,311.6,1594,36.8,82,0,No Failure,Normal,6142.777059515146,9.400000000000034,3017.6,0
5686,L52865,L,302.2,311.5,1482,45.6,87,0,No Failure,Normal,7076.877275182513,9.300000000000011,3967.2,1
5687,L52866,L,302.2,311.6,1658,31.4,89,0,No Failure,Normal,5451.836115235632,9.400000000000034,2794.6,1
5688,L52867,L,302.3,311.7,2170,18.2,91,0,No Failure,Normal,4135.802008695843,9.399999999999975,1656.2,1
5689,M20548,M,302.3,311.7,1423,44.6,93,0,No Failure,Normal,6646.123034473303,9.399999999999975,4147.8,2
5690,L52869,L,302.4,311.8,1543,31.1,96,0,No Failure,Normal,5025.218304853649,9.400000000000034,2985.6000000000004,1
5691,L52870,L,302.3,311.8,1435,44.8,98,0,No Failure,Normal,6732.223617132687,9.5,4390.4,1
5692,L52871,L,302.4,311.8,1320,56.4,100,0,No Failure,Normal,7796.176329148429,9.400000000000034,5640.0,1
5693,M20552,M,302.4,311.9,1313,55.7,102,0,No Failure,Normal,7658.58504289671,9.5,5681.400000000001,2
5694,M20553,M,302.4,311.8,1453,42.1,105,0,No Failure,Normal,6405.843556351244,9.400000000000034,4420.5,2
5695,L52874,L,302.4,311.8,1508,45.7,108,0,No Failure,Normal,7216.824755924425,9.400000000000034,4935.6,1
5696,L52875,L,302.4,311.8,1451,42.0,110,0,No Failure,Normal,6381.8313165023055,9.400000000000034,4620.0,1
5697,H35110,H,302.5,311.9,1595,34.6,112,0,No Failure,Normal,5779.169125788665,9.399999999999975,3875.2,0
5698,L52877,L,302.5,311.9,1354,49.4,117,0,No Failure,Normal,7004.453092541754,9.399999999999975,5779.8,1
5699,L52878,L,302.5,311.9,1265,59.8,119,0,No Failure,Normal,7921.735315536903,9.399999999999975,7116.2,1
5700,L52879,L,302.4,311.9,1867,25.9,121,0,No Failure,Normal,5063.755174737684,9.5,3133.9,1
5701,L52880,L,302.5,311.9,1497,41.6,123,0,No Failure,Normal,6521.4436940278365,9.399999999999975,5116.8,1
5702,M20561,M,302.5,311.9,1347,54.3,125,0,No Failure,Normal,7659.4228009376675,9.399999999999975,6787.5,2
5703,L52882,L,302.3,311.7,1544,43.2,128,0,No Failure,Normal,6984.891442285402,9.399999999999975,5529.6,1
5704,H35117,H,302.3,311.7,1456,45.4,130,0,No Failure,Normal,6922.227140821798,9.399999999999975,5902.0,0
5705,L52884,L,302.5,311.8,1335,52.7,135,0,No Failure,Normal,7367.506011566104,9.300000000000011,7114.5,1
5706,L52885,L,302.4,311.9,1452,43.1,137,0,No Failure,Normal,6553.487939094453,9.5,5904.7,1
5707,L52886,L,302.4,311.9,1290,70.0,139,1,Power Failure,Early Warning,9456.193887305277,9.5,9730.0,1
5708,L52887,L,302.4,311.8,1448,43.4,141,0,No Failure,Normal,6580.924514935803,9.400000000000034,6119.4,1
5709,L52888,L,302.3,311.7,1611,38.6,143,0,No Failure,Normal,6511.956084213995,9.399999999999975,5519.8,1
5710,L52889,L,302.2,311.7,1556,38.6,145,0,No Failure,Normal,6289.636044094958,9.5,5597.0,1
5711,H35124,H,302.2,311.7,1413,46.5,147,0,No Failure,Normal,6880.559150259685,9.5,6835.5,0
5712,L52891,L,302.2,311.6,1545,35.9,152,0,No Failure,Normal,5808.333577589489,9.400000000000034,5456.8,1
5713,L52892,L,302.2,311.7,1330,54.6,154,0,No Failure,Normal,7604.539177279454,9.5,8408.4,1
5714,L52893,L,302.2,311.9,1596,38.0,156,0,No Failure,Normal,6351.043708497125,9.699999999999989,5928.0,1
5715,L52894,L,302.2,311.8,1618,36.0,158,0,No Failure,Normal,6099.716296209942,9.600000000000025,5688.0,1
5716,H35129,H,302.2,311.9,1597,35.8,160,0,No Failure,Normal,5987.10067155426,9.699999999999989,5728.0,0
5717,L52896,L,302.3,312.0,1354,52.2,165,0,No Failure,Normal,7401.466628151409,9.699999999999989,8613.0,1
5718,L52897,L,302.3,312.0,1746,28.1,167,0,No Failure,Normal,5137.823457533819,9.699999999999989,4692.7,1
5719,L52898,L,302.4,312.0,1621,32.5,169,0,No Failure,Normal,5516.898499091476,9.600000000000025,5492.5,1
5720,L52899,L,302.3,312.0,1398,43.3,171,0,No Failure,Normal,6339.042824560413,9.699999999999989,7404.299999999999,1
5721,L52900,L,302.3,311.9,1434,51.9,173,0,No Failure,Normal,7793.72588687863,9.599999999999966,8978.699999999999,1
5722,M20581,M,302.3,311.8,1443,43.4,175,0,No Failure,Normal,6558.200328074837,9.5,7595.0,2
5723,L52902,L,302.2,311.7,1488,44.6,178,0,No Failure,Normal,6949.705604565196,9.5,7938.8,1
5724,M20583,M,302.3,311.8,1475,48.0,180,0,No Failure,Normal,7414.158662471911,9.5,8640.0,2
5725,L52904,L,302.3,311.8,1433,50.3,183,0,No Failure,Normal,7548.189477049563,9.5,9204.9,1
5726,M20585,M,302.3,311.8,1557,34.1,185,0,No Failure,Normal,5559.959262396679,9.5,6308.5,2
5727,M20586,M,302.4,311.9,1398,50.1,188,0,No Failure,Normal,7334.550704629946,9.5,9418.8,2
5728,M20587,M,302.3,311.8,1559,34.4,191,0,No Failure,Normal,5616.078579165305,9.5,6570.4,2
5729,M20588,M,302.4,311.9,1422,46.4,194,0,No Failure,Normal,6909.493218599247,9.5,9001.6,2
5730,M20589,M,302.3,311.8,1463,35.7,197,0,No Failure,Normal,5469.418562120223,9.5,7032.900000000001,2
